10015045,32879395,48707187,64231904,64669608,68783210,78543018,78602687,80659889,85219118,119301334,133340034,143755571,177123098,373044930
10454944,32879395,44311302,48707187,59477024,64231904,64669608,68783210,85219118,140962408
11921961,73342638
16969618
19213556
27053186,44311302,48707187,64231904,85219118,118823531
32536801,32879395,44269012,44311302,48707187,54696417,59477024,64231904,64669608,80659889,82892660,85219118,95350384,114262343,118823531,132077835,135286430,140962408,152714429,208584850,222490251,373044930
32879395,10015045,10454944,32536801,44311302,48707187,55673660,58840899,64231904,64669608,80659889,82892660,85219118,86522114,95350384,114262343,119301334,122450311,127100803,133340034,135286430,137252115,137784015,140962408,143755571,177123098,258430705,280363193,373044930
42174859,57721847,69576455,74791225,94337070,104004549,144028429
44269012,32536801,44311302,48707187,85219118,140962408
44311302,10454944,27053186,32536801,32879395,44269012,48707187,58840899,59477024,64231904,64669608,78602687,80659889,82892660,85219118,95350384,101437726,114262343,118823531,127100803,132077835,135286430,137784015,140962408,143755571,152714429,208584850,222490251,373044930
48707187,10015045,10454944,27053186,32536801,32879395,44269012,44311302,54696417,55673660,58840899,59477024,64231904,64669608,68783210,80659889,82892660,85219118,86522114,95350384,114262343,118823531,119301334,122450311,127100803,132077835,133340034,135286430,137784015,140962408,143755571,177123098,208584850,258430705,373044930
51903093,55631712,63077764,66401362,73342638,84882758,97376654,102548101,104004549,118723154,132428789,138228125,155682020
52122378,55631712,66401362,69576455,74791225,81277462,102548101,102579081,104004549,106009252,118723154,144028429,155682020
54696417,32536801,48707187,64231904,64669608,78602687,85219118,95350384,118823531,135286430,222490251
55631712,51903093,52122378,63077764,66401362,73342638,74791225,84882758,102548101,102579081,106009252,118723154,138228125,144028429,147006315
55673660,32879395,48707187,58840899,82892660,85219118,258430705
57721847,42174859,63077764,69576455,73342638,74791225,84882758,94337070,96970735,97376654,102548101,118723154,132428789,138228125,144028429,191425047,212521279
58840899,32879395,44311302,48707187,55673660,85219118,258430705
59477024,10454944,32536801,44311302,48707187,64231904,64669608,68783210,78543018,78602687,80659889,82892660,85219118,95350384,101437726,114262343,118823531,127100803,135286430,137784015,140962408,143755571,152714429,222490251,225812577,373044930
63077764,51903093,55631712,57721847,66401362,69576455,73342638,74791225,84882758,97376654,102548101,102579081,106009252,118723154,138228125,147006315,212521279
64231904,10015045,10454944,27053186,32536801,32879395,44311302,48707187,54696417,59477024,64669608,68783210,78602687,80659889,82892660,85219118,95350384,114262343,118823531,119301334,122450311,127100803,133340034,135286430,137784015,140962408,143755571,152714429,177123098,208584850,222490251,225812577
64669608,10015045,10454944,32536801,32879395,44311302,48707187,54696417,59477024,64231904,78602687,80659889,82892660,85219118,95350384,114262343,118823531,119301334,127100803,133340034,135286430,137784015,140962408,143755571,177123098,208584850,222490251
66401362,51903093,52122378,55631712,63077764,69576455,73342638,74791225,84882758,97376654,102548101,102579081,104004549,106009252,118723154,144028429,147006315,166356602
68783210,10015045,10454944,48707187,59477024,64231904,82892660,85219118,119301334,122450311,127100803,133340034,137252115,137784015,143755571,177123098,225812577
69576455,42174859,52122378,57721847,63077764,66401362,73342638,74791225,81277462,94337070,102548101,102579081,104004549,106009252,118723154,138228125,144028429,147006315,191425047
73342638,11921961,51903093,55631712,57721847,63077764,66401362,69576455,74791225,84882758,94337070,97376654,102548101,102579081,104004549,106009252,118723154,132428789,138228125,144028429,147006315,151800458,166356602,191425047,212521279
74791225,42174859,52122378,55631712,57721847,63077764,66401362,69576455,73342638,84882758,97376654,102548101,102579081,104004549,106009252,118723154,138228125,144028429,147006315,151800458,155006919,155682020,166356602,191425047
78543018,10015045,59477024,78602687,80659889,82892660,119301334,137252115,177123098,225812577,373044930
78602687,10015045,44311302,54696417,59477024,64231904,64669608,78543018,85219118,95350384,118823531,127100803,137252115,143755571,222490251,225812577,373044930
80659889,10015045,32536801,32879395,44311302,48707187,59477024,64231904,64669608,78543018,82892660,85219118,95350384,118823531,119301334,127100803,133340034,137784015,140962408,143755571,177123098,222490251,373044930
81277462,52122378,69576455,102548101,102579081,144028429
82892660,32536801,32879395,44311302,48707187,55673660,59477024,64231904,64669608,68783210,78543018,80659889,85219118,86522114,95350384,114262343,118823531,143755571,225812577,373044930
84882758,51903093,55631712,57721847,63077764,66401362,73342638,74791225,102548101,102579081,104004549,106009252,118723154,138228125
85219118,10015045,10454944,27053186,32536801,32879395,44269012,44311302,48707187,54696417,55673660,58840899,59477024,64231904,64669608,68783210,78602687,80659889,82892660,95350384,114262343,118823531,119301334,122450311,127100803,132077835,133340034,135286430,137784015,140962408,143755571,152714429,177123098,208584850,222490251,258430705,280363193,373044930
86522114,32879395,48707187,82892660
92542413
94337070,42174859,57721847,69576455,73342638,96970735,102548101,118723154,132428789,138228125,191425047,212521279,326734028
95350384,32536801,32879395,44311302,48707187,54696417,59477024,64231904,64669608,78602687,80659889,82892660,85219118,114262343,118823531,135286430,208584850
96970735,57721847,94337070,106009252,132428789,138228125,212521279,221887651
97376654,51903093,57721847,63077764,66401362,73342638,74791225,104004549,118723154,151800458,155006919,166356602,191425047
101437726,44311302,59477024,114262343,118823531,127100803,132077835,135286430,137784015,143755571,152714429,208584850,222490251,373044930
102548101,51903093,52122378,55631712,57721847,63077764,66401362,69576455,73342638,74791225,81277462,84882758,94337070,102579081,104004549,106009252,118723154,132077835,144028429,147006315,155682020,166356602,191425047,212521279,221887651
102579081,52122378,55631712,63077764,66401362,69576455,73342638,74791225,81277462,84882758,102548101,104004549,106009252,118723154,144028429,147006315
104004549,42174859,51903093,52122378,66401362,69576455,73342638,74791225,84882758,97376654,102548101,102579081,106009252,118723154,144028429,147006315,151800458,155006919,166356602
106009252,52122378,55631712,63077764,66401362,69576455,73342638,74791225,84882758,96970735,102548101,102579081,104004549,118723154,144028429,147006315,166356602,221887651
114262343,32536801,32879395,44311302,48707187,59477024,64231904,64669608,82892660,85219118,95350384,101437726,118823531,127100803,132077835,135286430,140962408,152714429,161355263,171743803,185626886,208584850
118723154,51903093,52122378,55631712,57721847,63077764,66401362,69576455,73342638,74791225,84882758,94337070,97376654,102548101,102579081,104004549,106009252,132428789,138228125,144028429,147006315,155682020
118823531,27053186,32536801,44311302,48707187,54696417,59477024,64231904,64669608,78602687,80659889,82892660,85219118,95350384,101437726,114262343,127100803,132077835,135286430,137784015,140962408,143755571,152714429,208584850,222490251,373044930
119301334,10015045,32879395,48707187,64231904,64669608,68783210,78543018,80659889,85219118,127100803,133340034,137784015,143755571,177123098,225812577,373044930
122450311,32879395,48707187,64231904,68783210,85219118,127100803,137784015,143755571
